53.338,75.327,56.934,57.54,117.423,105.382,71.132,93.331,74.82,84.526
52.912,75.692,69.053,53.842,98.087,96.809,83.986,118.304,51.746,86.122
56.303,72.131,55.578,52.494,118.347,108.81,53.755,119.686,52.315,98.874
50.937,62.859,53.093,58.882,113.311,107.515,75.952,114.414,68.207,110.226
72.029,81.588,54.653,53.272,118.699,102.322,74.358,108.43,57.013,74.891
