0.04172,0.31659,0.08668,0.09425,0.84279,0.69227,0.26415,0.54164,0.31025,0.43157
0.0364,0.32115,0.23816,0.04802,0.60109,0.58511,0.42483,0.8538,0.02182,0.45153
0.07879,0.27664,0.06973,0.03117,0.85434,0.73513,0.04694,0.87108,0.02894,0.61093
0.01171,0.16074,0.03866,0.11103,0.79139,0.71894,0.3244,0.80517,0.22759,0.75283
0.27536,0.39485,0.05816,0.0409,0.85874,0.65402,0.30447,0.73037,0.08766,0.31114
