0.0833,0.05236,0.25884,0.10338,0.51037,0.96742,0.2708,0.98869,0.05555,0.31766,0.09179,0.54185,0.76157,0.54076,0.43236,0.58355,0.70354,0.81456,0.74502,0.27089
0.03874,0.11695,0.03241,0.09784,0.88093,0.90392,0.28259,0.83656,0.03481,0.79151,0.56654,0.39702,0.79038,0.13774,0.55338,0.46764,0.87952,0.51946,0.68907,0.18473
0.37364,0.21161,0.03212,0.03564,0.74798,0.04102,0.44238,0.72016,0.03533,0.59549,0.41916,0.76412,0.78217,0.03709,0.81846,0.47439,0.71498,0.88673,0.56556,0.33381
0.01806,0.11282,0.27102,0.26991,0.8231,0.81569,0.33839,0.83502,0.4806,0.17206,0.56996,0.81672,0.77322,0.02299,0.65903,0.01819,0.70672,0.70998,0.6975,0.20922
0.32435,0.26756,0.53974,0.11515,0.91493,0.65319,0.05965,0.83021,0.29129,0.47391,0.35846,0.96274,0.67737,0.13624,0.823,0.43975,0.59432,0.77227,0.60003,0.2954
