0.02557,0.33637,0.03182,0.10715,0.72252,0.65696,0.40844,0.82229,0.08201,0.40595,0.57603,0.90445,0.39465,0.41045,0.6825,0.27601,0.91569,0.92822,0.67665,0.22829
0.49776,0.23669,0.13768,0.09685,0.71843,0.64657,0.37773,0.8512,0.09206,0.5107,0.10054,0.51774,0.98179,0.49363,0.71688,0.61264,0.6468,0.64962,0.65885,0.12096
0.15083,0.19335,0.20439,0.10697,0.60344,0.83653,0.353,0.89283,0.01528,0.16902,0.60579,0.91138,0.68954,0.49714,0.33877,0.29938,0.68288,0.49667,0.57674,0.32478
0.14055,0.40803,0.5431,0.20231,0.86803,0.73979,0.31571,0.9535,0.0213,0.67546,0.13667,0.25179,0.60069,0.32593,0.19452,0.36541,0.62232,0.71115,0.73937,0.2312
0.19015,0.03282,0.31241,0.05734,0.96234,0.58897,0.05195,0.65307,0.08934,0.60826,0.36567,0.52532,0.76005,0.21299,0.93287,0.33684,0.69845,0.73562,0.44032,0.31803
