52.046,76.91,52.546,58.572,107.802,102.557,82.675,115.783,56.561,82.476,96.082,122.356,81.572,82.836,104.6,72.081,123.255,124.258,104.132,68.263
89.821,68.935,61.014,57.748,107.474,101.726,80.218,118.096,57.365,90.856,58.043,91.419,128.543,89.49,107.35,99.011,101.744,101.97,102.708,59.677
62.066,65.468,66.351,58.558,98.275,116.922,78.24,121.426,51.222,63.522,98.463,122.91,105.163,89.771,77.102,73.95,104.63,89.734,96.139,75.982
61.244,82.642,93.448,66.185,119.442,109.183,75.257,126.28,51.704,104.037,60.934,70.143,98.055,76.074,65.562,79.233,99.786,106.892,109.15,68.496
65.212,52.626,74.993,54.587,126.987,97.118,54.156,102.246,57.147,98.661,79.254,92.026,110.804,67.039,124.63,76.947,105.876,108.85,85.226,75.442
