0.70792,0.17347,0.0572,0.15553,0.39145,0.69332,0.34232,0.56816,0.09464,0.47682,0.37063,0.8492,0.55621,0.18715,0.68971,0.19437,0.33311,0.62166,0.92626,0.31083,0.70683,0.41257,0.21188,0.08831,0.54405,0.88567,0.41715,0.3612,0.10119,0.3062
0.09196,0.37815,0.11549,0.08898,0.3469,0.56356,0.04824,0.8289,0.48536,0.16182,0.42767,0.5412,0.32499,0.23745,0.25277,0.27169,0.54961,0.71168,0.90225,0.35829,0.8248,0.17466,0.27993,0.22088,0.31016,0.78645,0.42002,0.71223,0.5515,0.73079
0.08948,0.279,0.59395,0.07279,0.11856,0.90336,0.21591,0.58988,0.70133,0.43602,0.37948,0.67165,0.94627,0.22891,0.68756,0.4084,0.7737,0.74376,0.57601,0.95439,0.67862,0.80474,0.19683,0.07666,0.47969,0.89014,0.71734,0.52867,0.3975,0.74855
0.02449,0.25238,0.2578,0.41903,0.14724,0.73324,0.46445,0.8928,0.50513,0.52168,0.16893,0.51102,0.63072,0.20007,0.54428,0.68582,0.86062,0.64101,0.70777,0.19571,0.59615,0.89784,0.02282,0.28963,0.51411,0.27075,0.39032,0.26224,0.19784,0.77526
0.12471,0.04426,0.26582,0.21516,0.37538,0.54216,0.44742,0.78242,0.13361,0.27614,0.56313,0.72065,0.92797,0.19258,0.29991,0.5121,0.37346,0.80066,0.61253,0.01082,0.73049,0.82868,0.81304,0.28743,0.47185,0.8041,0.31197,0.30392,0.3663,0.73624
