0.03415,0.40298,0.03239,0.20595,0.70796,0.69376,0.31992,0.68812,0.03197,0.46338
0.09126,0.14817,0.02361,0.09568,0.84866,0.65577,0.36738,0.81311,0.0347,0.4847
0.03107,0.24239,0.07388,0.05677,0.58796,0.71638,0.40564,0.74292,0.14252,0.45215
0.03473,0.02842,0.12905,0.11337,0.78022,0.58759,0.35443,0.84701,0.02994,0.49967
0.10922,0.02727,0.02903,0.02851,0.75692,0.74375,0.3306,0.79822,0.14548,0.49464
